Name,Start,End,Open,High,Low,Close,Volume,Market Cap
Solana,1/28/2021,1/29/2021,3.693175703,3.936221297,3.612790941,3.829965458,83838892.47,995819746.60
Solana,1/27/2021,1/28/2021,4.053359004,4.053359004,3.531241623,3.692405892,138614808.98,984763368.71
Solana,1/26/2021,1/27/2021,3.697997199,4.095198427,3.694568342,4.039658896,186165455.68,1016368138.34
Solana,1/25/2021,1/26/2021,3.635621644,3.972998019,3.459708043,3.713464092,108210294.64,953732518.46
Solana,1/24/2021,1/25/2021,3.506885232,3.790984781,3.497694715,3.63751894,79112247.74,951293222.98
Solana,1/23/2021,1/24/2021,3.338460991,3.593346518,3.317719292,3.505548351,100955003.40,912655754.62
Solana,1/22/2021,1/23/2021,2.98229721,3.494038231,2.529501608,3.3405474,162379313.58,841427851.23
Solana,1/21/2021,1/22/2021,3.72026786,3.725471213,2.981779954,2.985540581,107192243.27,892509794.45
Solana,1/20/2021,1/21/2021,3.638790029,3.73326262,3.34420806,3.73326262,117210933.00,941062200.93
Solana,1/19/2021,1/20/2021,3.794323699,4.008541436,3.616270816,3.677719282,150744804.01,1001158838.89
Solana,1/18/2021,1/19/2021,3.825611442,4.144430776,3.672954968,3.781503981,224843986.75,1018135547.39
Solana,1/17/2021,1/18/2021,3.442682673,3.964905997,3.332752163,3.832773457,211130139.49,946785985.65
Solana,1/16/2021,1/17/2021,3.251733278,3.684530291,3.251733278,3.45698287,131696917.53,899061720.69
Solana,1/15/2021,1/16/2021,3.283026252,3.432140385,2.982403134,3.247881775,144509339.44,860542839.82
Solana,1/14/2021,1/15/2021,3.525345476,3.544466247,3.186327358,3.282606361,133278838.46,884234330.34
Solana,1/13/2021,1/14/2021,3.626565284,3.626565284,3.278352647,3.517649652,193543629.50,902653403.33
Solana,1/12/2021,1/13/2021,3.106442394,3.844004348,3.067493043,3.592722445,178082273.59,891223859.96
Solana,1/11/2021,1/12/2021,3.455071358,3.494398556,2.612954301,3.107934731,191415509.25,791112716.67
Solana,1/10/2021,1/11/2021,3.383861219,3.73025705,3.190233084,3.470556126,237155648.30,903476863.90
Solana,1/9/2021,1/10/2021,3.222104743,3.672225124,2.952921478,3.383114074,367585690.55,850427161.76
Solana,1/8/2021,1/9/2021,2.36703428,3.713918343,2.190586841,3.224765825,486584542.37,753674529.58
Solana,1/7/2021,1/8/2021,1.895824891,2.58330146,1.887832539,2.372057503,378310095.81,308371602.34
Solana,1/6/2021,1/7/2021,2.145471232,2.154975588,1.823917339,1.888909655,159021111.89,93444947.22
Solana,1/5/2021,1/6/2021,2.490545349,2.500469745,2.075472577,2.151382441,159833851.36,105395226.53
Solana,1/4/2021,1/5/2021,2.174927212,2.452241589,1.884155722,2.450935268,174982334.11,103176791.52
Solana,1/3/2021,1/4/2021,1.789786621,2.342064083,1.789786621,2.117642894,122587848.47,94870067.26
Solana,1/2/2021,1/3/2021,1.836459368,1.973781409,1.722825071,1.787784394,89516717.07,84025969.21
Solana,1/1/2021,1/2/2021,1.506006501,1.850775958,1.497772311,1.838092278,49754951.50,76727820.24
Solana,12/31/2020,1/1/2021,1.533060513,1.548184938,1.430291675,1.51435567,38162268.59,69852523.62
Solana,12/30/2020,12/31/2020,1.668885783,1.671363258,1.52939558,1.535850717,62624369.85,73995267.70
Solana,12/29/2020,12/30/2020,1.515191778,1.725452191,1.436647698,1.663872314,59001699.92,72549890.77
Solana,12/28/2020,12/29/2020,1.301907186,1.518126498,1.291316226,1.515129736,32883236.34,64419077.03
Solana,12/27/2020,12/28/2020,1.322380392,1.40415064,1.270651666,1.303695896,27238752.97,61586618.84
Solana,12/26/2020,12/27/2020,1.445229609,1.445229609,1.314125381,1.324155236,23110084.27,64264304.36
Solana,12/25/2020,12/26/2020,1.361701017,1.451457957,1.348751945,1.445198443,27931090.54,65610374.86
Solana,12/24/2020,12/25/2020,1.199764808,1.385124371,1.173375154,1.363652259,44460299.00,59964229.28
Solana,12/23/2020,12/24/2020,1.490897693,1.510064953,1.098579736,1.205314985,33506962.64,63078805.33
Solana,12/22/2020,12/23/2020,1.53657151,1.57078693,1.476232615,1.490632232,24996720.79,70940807.64
Solana,12/21/2020,12/22/2020,1.564133001,1.616884376,1.500356826,1.542034951,26509301.53,72392770.62
Solana,12/20/2020,12/21/2020,1.66882614,1.685192173,1.52715609,1.567922206,26276267.35,76022021.30
Solana,12/19/2020,12/20/2020,1.698552011,1.762616406,1.665772721,1.669798951,28674152.84,79766528.43
Solana,12/18/2020,12/19/2020,1.679341675,1.70695645,1.638768321,1.698552011,33898207.31,77867982.19
Solana,12/17/2020,12/18/2020,1.784830286,1.802493665,1.663104029,1.678343611,52314033.18,80112574.95
Solana,12/16/2020,12/17/2020,1.756598035,1.791908554,1.607676073,1.783560276,50160019.90,78354348.84
Solana,12/15/2020,12/16/2020,1.590221915,1.796751816,1.589338246,1.745987209,47112885.74,79763870.66
Solana,12/14/2020,12/15/2020,1.564536442,1.618499252,1.523843329,1.590221915,30491406.76,72651969.09
Solana,12/13/2020,12/14/2020,1.489769426,1.640424486,1.458621377,1.564880445,27185233.09,71353599.39
Solana,12/12/2020,12/13/2020,1.439723979,1.535043809,1.439723979,1.48849072,25214523.83,69442216.10
Solana,12/11/2020,12/12/2020,1.569091201,1.569091201,1.440848057,1.447090316,24738365.50,68809553.63
Solana,12/10/2020,12/11/2020,1.658271235,1.665187066,1.543163204,1.578710835,29267861.52,74107768.80
Solana,12/9/2020,12/10/2020,1.663054055,1.67301993,1.50272895,1.669201052,33203289.68,75303891.90
Solana,12/8/2020,12/9/2020,1.830507378,1.830507378,1.656715414,1.662808823,30907016.98,80556480.51
Solana,12/7/2020,12/8/2020,1.852950495,1.895647418,1.811431884,1.831989554,26350315.22,85514678.68
Solana,12/6/2020,12/7/2020,1.978471017,1.988150608,1.816263905,1.852639065,24719233.12,87107520.44
Solana,12/5/2020,12/6/2020,1.851514918,1.977514019,1.827408868,1.977439676,30759947.77,88491502.87
Solana,12/4/2020,12/5/2020,2.098405027,2.110675019,1.841710522,1.856668374,39598882.33,92329122.07
Solana,12/3/2020,12/4/2020,2.114955071,2.215764082,2.08078451,2.098405027,52401069.57,99008752.21
Solana,12/2/2020,12/3/2020,1.971592823,2.17215964,1.95897137,2.112354851,41135042.98,96057528.03
Solana,12/1/2020,12/2/2020,1.962367496,2.124008589,1.932500649,1.977515961,36604762.80,93177297.87
Solana,11/30/2020,12/1/2020,1.913667811,2.010410743,1.9067849,1.961915703,26320904.80,90361156.65
Solana,11/29/2020,11/30/2020,1.887352786,1.941933312,1.85361295,1.912454924,26983342.74,87328528.22
Solana,11/28/2020,11/29/2020,1.860794656,1.937686947,1.80498651,1.884945095,34018707.72,86170907.59
Solana,11/27/2020,11/28/2020,1.903112861,1.96453021,1.780000602,1.854279996,51608093.39,86184622.43
Solana,11/26/2020,11/27/2020,2.268046306,2.293890862,1.741826576,1.894973751,83970665.20,87380368.04
Solana,11/25/2020,11/26/2020,2.280085129,2.476185533,2.190463187,2.272860181,66177958.86,106706488.61
Solana,11/24/2020,11/25/2020,2.280398498,2.47027991,2.136079706,2.265109214,69266076.20,105070278.76
Solana,11/23/2020,11/24/2020,2.149172807,2.350386657,2.116759325,2.278458573,49988409.74,103692431.02
Solana,11/22/2020,11/23/2020,2.393134723,2.417555585,2.044662248,2.151096715,66770642.18,101113384.24
Solana,11/21/2020,11/22/2020,2.103940797,2.506352256,2.042313729,2.404439499,49463343.96,102804388.99
Solana,11/20/2020,11/21/2020,2.079363962,2.233496574,2.056821704,2.099489249,38449097.44,98398538.21
Solana,11/19/2020,11/20/2020,2.115563687,2.177422991,2.018170201,2.076067654,37846060.12,96188370.82
Solana,11/18/2020,11/19/2020,2.203844135,2.216761526,2.020874785,2.122414892,50630666.07,97121026.79
Solana,11/17/2020,11/18/2020,2.267048742,2.324744962,2.134962595,2.212119042,51652613.41,102701377.99
Solana,11/16/2020,11/17/2020,2.044008937,2.353848261,1.995899496,2.264782444,63009977.42,102891928.19
Solana,11/15/2020,11/16/2020,1.919944684,2.216607233,1.91686045,2.038674342,39872654.77,94677731.26
Solana,11/14/2020,11/15/2020,2.020015349,2.021814609,1.879412386,1.921024543,33045744.04,89335003.00
Solana,11/13/2020,11/14/2020,1.905373124,2.0625616,1.904116199,2.01930463,34872650.21,91213145.85
Solana,11/12/2020,11/13/2020,2.003505184,2.055062034,1.832091417,1.896564738,39804292.59,89780518.63
Solana,11/11/2020,11/12/2020,2.264158499,2.294857034,1.975555163,2.006215808,45551283.15,98692560.38
Solana,11/10/2020,11/11/2020,2.030985249,2.319061032,2.011926907,2.254108297,52604021.87,99987084.16
Solana,11/9/2020,11/10/2020,2.161570797,2.191374418,1.956226517,2.034291871,68469951.92,95187880.10
Solana,11/8/2020,11/9/2020,2.030269664,2.272598381,1.971501013,2.154581675,117231234.07,96566259.46
Solana,11/7/2020,11/8/2020,1.904880162,2.472813684,1.843556707,2.051560718,124977084.52,98691390.58
Solana,11/6/2020,11/7/2020,1.402299515,1.937197201,1.399195889,1.916112352,45798640.48,77381809.62
Solana,11/5/2020,11/6/2020,1.393217246,1.485401506,1.304706808,1.4058558,28491583.04,64159712.43
Solana,11/4/2020,11/5/2020,1.412150225,1.415013421,1.284585386,1.393339077,25038404.89,62698539.31
Solana,11/3/2020,11/4/2020,1.476564559,1.482489192,1.413109558,1.413109558,21089603.62,66193440.75
Solana,11/2/2020,11/3/2020,1.60663457,1.632934252,1.469912929,1.477660813,23718862.98,70026567.92
Solana,11/1/2020,11/2/2020,1.547691387,1.644294737,1.516189897,1.602906117,24219319.74,71623587.58
Solana,10/31/2020,11/1/2020,1.439808276,1.552572249,1.430288095,1.542816268,25627971.78,68620876.56
Solana,10/30/2020,10/31/2020,1.432492584,1.466575457,1.346324061,1.442346966,28153782.33,64769334.35
Solana,10/29/2020,10/30/2020,1.518222838,1.57075581,1.415994466,1.433146414,32540592.95,69009791.70
Solana,10/28/2020,10/29/2020,1.713740166,1.723680361,1.460267605,1.504808584,36409873.42,71699268.52
Solana,10/27/2020,10/28/2020,1.682563171,1.747680796,1.603619791,1.718404176,32824801.18,76757222.65
Solana,10/26/2020,10/27/2020,1.793378692,1.865777602,1.627865219,1.687520258,25881870.84,79996054.67
Solana,10/25/2020,10/26/2020,1.917203074,1.924113208,1.767557334,1.793116028,22610483.74,83442627.41
Solana,10/24/2020,10/25/2020,1.962494216,1.962494216,1.887997981,1.91741558,23670928.65,85987194.52
Solana,10/23/2020,10/24/2020,1.961008354,1.986135773,1.85948709,1.962326175,27355482.87,86260657.16
Solana,10/22/2020,10/23/2020,1.892644666,2.084617625,1.892644666,1.957602469,49637785.48,88089636.04
Solana,10/21/2020,10/22/2020,1.88971939,2.068732482,1.86322862,1.892890129,34296674.07,84575110.12
Solana,10/20/2020,10/21/2020,2.059028528,2.098093259,1.85414587,1.890092101,29176966.02,85097906.43
Solana,10/19/2020,10/20/2020,2.214762619,2.214762619,2.054047056,2.058224407,24050806.10,91509676.20
Solana,10/18/2020,10/19/2020,2.204193922,2.25422508,2.180873014,2.214762619,20828442.42,96652571.64
Solana,10/17/2020,10/18/2020,2.142718721,2.238862003,2.134337062,2.204685819,30187868.39,95477448.93
Solana,10/16/2020,10/17/2020,2.266659829,2.266659829,2.123099586,2.152978544,28341484.17,94921361.10
Solana,10/15/2020,10/16/2020,2.31327068,2.33942527,2.202628039,2.266659829,27087283.60,98689953.05
Solana,10/14/2020,10/15/2020,2.406264889,2.438535018,2.246744682,2.315158996,32078339.59,101847290.97
Solana,10/13/2020,10/14/2020,2.584608808,2.584608808,2.347389091,2.406264889,40324290.31,104793797.41
Solana,10/12/2020,10/13/2020,2.425392858,2.700139091,2.418209865,2.589222809,31113968.81,108154200.74
Solana,10/11/2020,10/12/2020,2.405493055,2.457427434,2.346662216,2.428042616,28126427.78,102179642.52
Solana,10/10/2020,10/11/2020,2.538027064,2.596942593,2.404416926,2.412139389,33216308.52,106443845.95
Solana,10/9/2020,10/10/2020,2.372342982,2.6245941,2.316907624,2.543712201,43543177.70,105419316.35
Solana,10/8/2020,10/9/2020,2.30323239,2.433911669,2.028466798,2.367301117,38554779.46,95445990.26
Solana,10/7/2020,10/8/2020,2.175204341,2.393616326,2.09705482,2.292870016,34135267.39,93560109.00
Solana,10/6/2020,10/7/2020,2.65155151,2.654735456,2.146264886,2.170426613,25605272.26,101936849.42
Solana,10/5/2020,10/6/2020,2.525754175,2.668022496,2.463403837,2.657570165,24948956.90,106521017.14
Solana,10/4/2020,10/5/2020,2.548941406,2.588037336,2.430100185,2.515988468,22746005.33,103616323.32
Solana,10/3/2020,10/4/2020,2.62480243,2.667758829,2.542185702,2.547077139,29357195.60,107717618.55
Solana,10/2/2020,10/3/2020,2.869527088,2.880400402,2.455952237,2.626352043,35940620.79,108141750.12
Solana,10/1/2020,10/2/2020,2.899604559,2.987566811,2.659315257,2.867388549,26447115.46,116908508.61
Solana,9/30/2020,10/1/2020,2.949291053,2.980322681,2.838268292,2.896297466,26438917.41,116177336.25
Solana,9/29/2020,9/30/2020,2.95641351,3.01747618,2.896900822,2.947777982,29156430.78,117324623.50
Solana,9/28/2020,9/29/2020,3.162252719,3.208200793,2.936758361,2.956983628,31721905.05,120147653.60
Solana,9/27/2020,9/28/2020,3.131368271,3.180238599,3.003655302,3.153305271,30141172.93,120484374.08
Solana,9/26/2020,9/27/2020,3.189990489,3.204689669,3.043906627,3.136561321,38007238.02,119862140.11
Solana,9/25/2020,9/26/2020,3.142057131,3.261330709,2.910131732,3.186103154,48565816.63,117209347.63
Solana,9/24/2020,9/25/2020,2.834161651,3.244318145,2.787812889,3.132382839,44134560.31,114362032.68
Solana,9/23/2020,9/24/2020,2.918259767,3.069595402,2.733511688,2.825476567,52895603.69,109498375.76
Solana,9/22/2020,9/23/2020,2.765686712,2.998538706,2.669380467,2.946537583,53439416.58,108514342.37
Solana,9/21/2020,9/22/2020,2.866562095,3.022417819,2.504329729,2.770892326,38336846.75,103890487.76
Solana,9/20/2020,9/21/2020,3.022998921,3.022998921,2.708989986,2.865485152,30288777.80,107671147.58
Solana,9/19/2020,9/20/2020,3.110184605,3.24038653,2.977216356,3.014355158,46514857.00,114695762.64
Solana,9/18/2020,9/19/2020,2.887583252,3.144895917,2.740418441,3.085892464,53963757.77,110291308.92
Solana,9/17/2020,9/18/2020,2.540611549,2.932146231,2.384637227,2.90874156,49808858.37,96608593.45
Solana,9/16/2020,9/17/2020,2.933167592,2.933167592,2.465617888,2.547685216,43406319.71,95981301.95
Solana,9/15/2020,9/16/2020,3.264474759,3.314750426,2.919559723,2.932084569,42756088.77,115229656.08
Solana,9/14/2020,9/15/2020,3.248587653,3.477703886,3.091662868,3.264518276,36258292.87,115718570.57
Solana,9/13/2020,9/14/2020,3.325882717,3.456526795,3.00964652,3.205066889,24841000.76,112858792.26
Solana,9/12/2020,9/13/2020,3.41472764,3.447461328,3.148702815,3.325949222,25056890.83,116333714.83
Solana,9/11/2020,9/12/2020,3.459310777,3.487795665,3.039126793,3.427988609,38359463.89,114070565.06
Solana,9/10/2020,9/11/2020,3.576810255,3.83110257,3.299922068,3.422656109,70522063.71,121292578.72
Solana,9/9/2020,9/10/2020,2.46370712,3.597278824,2.374110122,3.559705787,38270124.12,99388146.24
Solana,9/8/2020,9/9/2020,2.922948558,2.929793274,2.400255965,2.464856692,28113991.49,88000306.65
Solana,9/7/2020,9/8/2020,3.06946263,3.159964815,2.386600232,2.914896649,31534894.26,94555793.94
Solana,9/6/2020,9/7/2020,2.598465637,3.139931747,2.296782384,3.065549341,44401870.06,93095030.40
Solana,9/5/2020,9/6/2020,3.531161275,3.639929165,2.25670826,2.582948363,36002831.46,98988618.80
Solana,9/4/2020,9/5/2020,3.499437349,3.815325808,3.173152261,3.533382207,47176869.68,118771797.65
Solana,9/3/2020,9/4/2020,4.167922195,4.412143331,3.48596673,3.529061994,46161319.62,130971562.33
Solana,9/2/2020,9/3/2020,4.328349998,4.347949438,3.712969266,4.170209125,37370214.36,134875567.42
Solana,9/1/2020,9/2/2020,4.773523286,4.938232821,4.317433544,4.317433544,42347447.16,149883041.40
Solana,8/31/2020,9/1/2020,4.430312455,4.847235602,4.105841701,4.83724953,37612319.69,142529729.31
Solana,8/30/2020,8/31/2020,3.9637199,4.675472012,3.908669504,4.429945457,35711355.28,140941135.62
Solana,8/29/2020,8/30/2020,4.011507087,4.091210439,3.785141069,3.967941754,40308273.76,127976798.62
Solana,8/28/2020,8/29/2020,3.445835785,4.281920147,3.445835785,4.010626146,41811677.80,124223708.61
Solana,8/27/2020,8/28/2020,3.558654879,3.831309154,3.30925596,3.434597938,40764838.84,112330992.63
Solana,8/26/2020,8/27/2020,3.253383019,3.777452597,3.193480096,3.559844409,34019786.92,110709233.61
Solana,8/25/2020,8/26/2020,3.341497727,3.353071272,3.03500906,3.262797241,29722211.48,100593434.46
Solana,8/24/2020,8/25/2020,3.277012268,3.613156161,3.226624267,3.33692907,31870534.22,106966239.20
Solana,8/23/2020,8/24/2020,3.02284909,3.401257566,3.020187298,3.322689104,26761751.36,99607285.03
Solana,8/22/2020,8/23/2020,2.938839044,3.190960199,2.771861434,3.025590792,26851736.57,92641868.17
Solana,8/21/2020,8/22/2020,3.20603719,3.216974394,2.914337986,2.944110182,29673479.89,96980100.07
Solana,8/20/2020,8/21/2020,2.89761963,3.433390794,2.89761963,3.208569684,27060860.56,98963696.06
Solana,8/19/2020,8/20/2020,3.333770654,3.472737111,2.852564102,2.89776295,42417164.52,95605235.85
Solana,8/18/2020,8/19/2020,3.109969141,3.644445882,2.88955835,3.329845454,34714848.20,106444049.06
Solana,8/17/2020,8/18/2020,3.378260226,3.378939151,3.100148721,3.110166571,21947179.43,94757810.52
Solana,8/16/2020,8/17/2020,3.174345287,3.459712344,3.142458744,3.376537124,24455255.19,98102863.34
Solana,8/15/2020,8/16/2020,3.412321489,3.707579812,3.162423774,3.173492664,33865698.36,99543862.27
Solana,8/14/2020,8/15/2020,3.725351161,3.750340685,3.332662439,3.41097455,43311328.46,75491915.83
Solana,8/13/2020,8/14/2020,3.747163068,4.104909129,3.573513305,3.730398281,47917479.17,65742730.08
Solana,8/12/2020,8/13/2020,3.293828178,3.896538568,3.104209123,3.74758018,54500105.51,61001035.12
Solana,8/11/2020,8/12/2020,3.137726742,3.411739326,2.769067737,3.271875134,42261005.79,53263479.11
Solana,8/10/2020,8/11/2020,2.66099837,3.35381838,2.524484438,3.139499933,30864693.81,51357500.61
Solana,8/9/2020,8/10/2020,2.472619293,2.696206356,2.30190153,2.659388359,20026721.60,42297637.05
Solana,8/8/2020,8/9/2020,2.082084764,2.558423765,2.024971497,2.472419579,15059892.42,37956213.94
Solana,8/7/2020,8/8/2020,2.200882145,2.200882145,1.893768947,2.082183614,17306407.41,35630893.48
Solana,8/6/2020,8/7/2020,1.750722043,2.224267396,1.743964193,2.210443309,15925155.91,34286384.19
Solana,8/5/2020,8/6/2020,1.876242544,1.886170873,1.721113869,1.754375709,12437206.63,30963967.18
Solana,8/4/2020,8/5/2020,1.801851645,1.949434169,1.800052535,1.895241985,12481004.68,32251103.05
Solana,8/3/2020,8/4/2020,1.738201817,1.826266437,1.673622188,1.798557825,11743697.66,30424820.84
Solana,8/2/2020,8/3/2020,1.536249665,1.746096989,1.408991382,1.746096989,9400053.06,27685371.78
Solana,8/1/2020,8/2/2020,1.533308183,1.659622363,1.505541925,1.534146093,9769039.70,27202993.85
Solana,7/31/2020,8/1/2020,1.685618419,1.686758946,1.507957593,1.538420299,8330280.14,28013996.01
Solana,7/30/2020,7/31/2020,1.654667516,1.791480258,1.632905174,1.687367521,12136123.54,29065384.57
Solana,7/29/2020,7/30/2020,1.785375604,2.086146044,1.591675386,1.655274474,15539669.23,30014700.92
Solana,7/28/2020,7/29/2020,1.785090953,1.858278035,1.625042521,1.782323023,27447694.78,30251172.11
Solana,7/27/2020,7/28/2020,1.565394508,2.038772811,1.565394508,1.768917522,32414418.87,31094122.00
Solana,7/26/2020,7/27/2020,1.251319347,1.626700887,1.243530459,1.581433715,13246842.30,24479521.49
Solana,7/25/2020,7/26/2020,0.997548134,1.433846266,0.997548134,1.251658827,7161436.13,20712003.61
Solana,7/24/2020,7/25/2020,1.052133713,1.054047098,0.975407667,0.997029277,3996785.68,17325805.61
Solana,7/23/2020,7/24/2020,1.044770661,1.100225298,1.00035344,1.056216718,5638022.23,18282532.42
Solana,7/22/2020,7/23/2020,0.977954328,1.099141902,0.975534376,1.044711455,7459998.19,18284302.57
Solana,7/21/2020,7/22/2020,0.875984655,0.999274057,0.863072336,0.976405134,4439413.64,16238260.22
Solana,7/20/2020,7/21/2020,0.921746398,0.921746398,0.853442004,0.874044224,2716432.41,15233695.75
Solana,7/19/2020,7/20/2020,0.971867946,0.971867946,0.902905997,0.92174197,2469535.91,16083924.85
Solana,7/18/2020,7/19/2020,0.979613447,0.996031384,0.936836799,0.96931023,4150766.59,16651847.06
Solana,7/17/2020,7/18/2020,0.864930422,1.043701191,0.804090927,0.981280035,15028963.40,16884331.09
Solana,7/16/2020,7/17/2020,1.284023529,1.36977832,0.875810183,0.888657595,4533858.33,22113124.70
Solana,7/15/2020,7/16/2020,1.149519191,1.393389035,1.142617472,1.290812358,3214160.91,21663290.21
Solana,7/14/2020,7/15/2020,1.174538427,1.238662204,1.122441702,1.150955455,3917903.45,19936927.07
Solana,7/13/2020,7/14/2020,1.016570328,1.284413126,1.011465084,1.17743248,4568004.50,19580519.09
Solana,7/12/2020,7/13/2020,0.922822769,1.131244289,0.9142382,1.014880199,3739430.25,17435400.91
Solana,7/11/2020,7/12/2020,0.91322549,0.927786775,0.858475964,0.92303692,1840265.97,15558032.55
Solana,7/10/2020,7/11/2020,0.850850366,0.937084274,0.841280742,0.913364909,2758954.52,15508723.48
Solana,7/9/2020,7/10/2020,0.795458996,0.86999464,0.758130389,0.850850366,2347745.76,14398308.80
Solana,7/8/2020,7/9/2020,0.753005461,0.82737276,0.743521448,0.795563788,2429218.34,13565048.67
Solana,7/7/2020,7/8/2020,0.708874892,0.779837803,0.704611777,0.752405649,1400672.70,12588200.97
Solana,7/6/2020,7/7/2020,0.69345797,0.719389706,0.688692865,0.708500974,1576098.38,12118981.53
Solana,7/5/2020,7/6/2020,0.780847495,0.783021317,0.656890923,0.692198339,3580571.93,12095555.94
Solana,7/4/2020,7/5/2020,0.767993778,0.823946418,0.763356797,0.780986098,1451072.58,13521586.61
Solana,7/3/2020,7/4/2020,0.776093327,0.782274699,0.755477344,0.767112857,1391310.10,13255795.38
Solana,7/2/2020,7/3/2020,0.832548917,0.837427897,0.754073295,0.774979879,1882383.81,13660348.89
Solana,7/1/2020,7/2/2020,0.861682764,0.901017809,0.821479644,0.835453007,2707537.54,14862850.28
Solana,6/30/2020,7/1/2020,0.854330455,1.027675497,0.850478883,0.866916858,3548601.63,15709588.28
Solana,6/29/2020,6/30/2020,0.798520399,0.885214206,0.770757773,0.853622969,3065832.54,14400620.36
Solana,6/28/2020,6/29/2020,0.712502181,0.842891797,0.686012679,0.795735736,2650475.90,13142391.54
Solana,6/27/2020,6/28/2020,0.740308033,0.746613863,0.683900316,0.71300049,1478388.14,12407996.99
Solana,6/26/2020,6/27/2020,0.712474232,0.748468867,0.681183693,0.742338479,1478216.97,12373035.47
Solana,6/25/2020,6/26/2020,0.737140205,0.756302709,0.699120515,0.713186233,2851991.15,12387183.35
Solana,6/24/2020,6/25/2020,0.707376243,0.790817323,0.694806986,0.737880377,1813559.17,12580760.65
Solana,6/23/2020,6/24/2020,0.728843477,0.759685204,0.700891604,0.706993686,1566160.76,12540691.85
Solana,6/22/2020,6/23/2020,0.672462841,0.746474291,0.64820174,0.727086487,2029510.07,11966161.76
Solana,6/21/2020,6/22/2020,0.647239283,0.744859617,0.637228994,0.672096269,1636691.82,11446840.80
Solana,6/20/2020,6/21/2020,0.687333613,0.688489484,0.626747076,0.644290143,3643668.88,11143911.57
Solana,6/19/2020,6/20/2020,0.620923309,0.828488976,0.61952886,0.690054465,5307930.59,11972282.58
Solana,6/18/2020,6/19/2020,0.581643639,0.648332739,0.578970197,0.621018047,971600.33,10447606.72
Solana,6/17/2020,6/18/2020,0.585270292,0.58946191,0.565033979,0.582373453,633923.62,10006621.36
Solana,6/16/2020,6/17/2020,0.568934477,0.589004084,0.56766619,0.58393766,854752.00,9990056.29
Solana,6/15/2020,6/16/2020,0.586067701,0.588084225,0.54875365,0.569065773,959889.63,9780966.41
Solana,6/14/2020,6/15/2020,0.610267717,0.616724241,0.579661927,0.584665962,869748.95,10306247.77
Solana,6/13/2020,6/14/2020,0.5928935,0.609665215,0.585046064,0.608497891,858550.85,10276411.25
Solana,6/12/2020,6/13/2020,0.572192798,0.604408828,0.570138865,0.593278538,1109503.53,10149064.70
Solana,6/11/2020,6/12/2020,0.645319755,0.649526462,0.570475156,0.571105896,1241101.25,10705247.71
Solana,6/10/2020,6/11/2020,0.655752213,0.669951172,0.63676231,0.649556531,901452.06,11297007.94
Solana,6/9/2020,6/10/2020,0.668068173,0.668068173,0.627495717,0.654294069,1359619.73,11151568.84
Solana,6/8/2020,6/9/2020,0.61764406,0.67314063,0.614075144,0.668143637,1036780.46,11031124.71
Solana,6/7/2020,6/8/2020,0.624829102,0.625338114,0.596112825,0.617022232,1018080.65,10582044.46
Solana,6/6/2020,6/7/2020,0.660543862,0.660543862,0.61292068,0.623901721,3701341.19,10862877.15
Solana,6/5/2020,6/6/2020,0.588171793,0.690566744,0.578600522,0.659688793,1997061.84,10671470.34
Solana,6/4/2020,6/5/2020,0.586663307,0.59097446,0.565145059,0.587136488,864363.95,10027841.55
Solana,6/3/2020,6/4/2020,0.566859163,0.5909744,0.566240378,0.58699586,1029135.09,9968458.95
Solana,6/2/2020,6/3/2020,0.577398967,0.588084037,0.553349408,0.568060996,2077250.04,9760382.62
Solana,6/1/2020,6/2/2020,0.574089242,0.589618793,0.568745096,0.575360035,1915681.04,0.00
Solana,5/31/2020,6/1/2020,0.584504414,0.592472319,0.569874073,0.572402463,2239583.28,0.00
Solana,5/30/2020,5/31/2020,0.580249485,0.601021009,0.568531805,0.584893997,2099182.62,0.00
Solana,5/29/2020,5/30/2020,0.574780842,0.593106706,0.566031132,0.575468846,2389947.74,0.00
Solana,5/28/2020,5/29/2020,0.590858372,0.590858372,0.563939077,0.572280764,2624285.27,0.00
Solana,5/27/2020,5/28/2020,0.573037849,0.609229849,0.571376977,0.590767439,2433903.81,0.00
Solana,5/26/2020,5/27/2020,0.597569134,0.612068353,0.567111596,0.574694133,3856002.16,0.00
Solana,5/25/2020,5/26/2020,0.552348141,0.633691721,0.542860196,0.601747949,3593130.30,0.00
Solana,5/24/2020,5/25/2020,0.609893031,0.609893031,0.549895014,0.550902867,2698978.24,0.00
Solana,5/23/2020,5/24/2020,0.636041866,0.638648036,0.59008897,0.604944079,3158239.78,0.00
Solana,5/22/2020,5/23/2020,0.604085216,0.666871722,0.579648537,0.637402333,2877548.18,0.00
Solana,5/21/2020,5/22/2020,0.580340488,0.61278277,0.544665738,0.603785655,2255409.67,0.00
Solana,5/20/2020,5/21/2020,0.624621961,0.626660646,0.575710205,0.579693114,2358546.24,0.00
Solana,5/19/2020,5/20/2020,0.653566347,0.653566347,0.611206313,0.624794882,2774343.12,0.00
Solana,5/18/2020,5/19/2020,0.613549403,0.67339206,0.610879991,0.651734347,3268845.15,0.00
Solana,5/17/2020,5/18/2020,0.595929736,0.639124148,0.591108485,0.611899023,2547155.17,0.00
Solana,5/16/2020,5/17/2020,0.557346543,0.606827602,0.553282376,0.599306014,2152732.80,0.00
Solana,5/15/2020,5/16/2020,0.57038751,0.576769724,0.546392854,0.554984346,1907665.52,0.00
